date,open_sandp_500,high_sandp_500,low_sandp_500,close_sandp_500,volume_sandp_500,value_fed_rate,open_gold_price,high_gold_price,low_gold_price,close_gold_price,volume_gold_price,value_oil_price,open_dow_jone,high_dow_jone,low_dow_jone,close_dow_jone,volume_dow_jone
2010-03-08,1138.4,1141.05,1136.77,1138.5,3.77468E9,0.15,1122.0,1124.0,1113.1,1122.0,27.0,0.15,10563.78,10587.74,10542.39,10552.52,1.7178E8
2010-03-09,1137.56,1145.37,1134.9,1140.45,5.18557E9,0.14,1107.8,1127.1,1106.9,1107.8,21.0,0.14,10552.24,10612.6,10533.93,10564.38,2.1986E8
2010-03-10,1140.22,1148.26,1140.09,1145.61,5.46912E9,0.14,1108.0,1108.0,1108.0,1108.0,46.0,0.14,10560.13,10601.79,10526.52,10567.33,1.8657E8
2010-03-11,1143.96,1150.24,1138.99,1150.24,4.66906E9,0.15,1101.5,1117.4,1099.9,1101.5,135.0,0.15,10560.98,10611.84,10507.17,10611.84,1.5E8
2010-03-12,1151.71,1153.41,1146.97,1149.99,4.92816E9,0.17,1105.1,1107.1,1101.4,1105.1,21.0,0.17,10611.77,10644.95,10594.84,10624.69,1.6614E8
2010-03-15,1148.53,1150.98,1141.45,1150.51,4.16411E9,0.2,1122.2,1127.0,1114.5,1122.2,66.0,0.2,10623.41,10644.19,10570.51,10642.15,1.6057E8
2010-03-16,1150.83,1160.28,1150.35,1159.46,4.36977E9,0.2,1124.0,1131.4,1118.0,1124.0,29.0,0.2,10642.53,10693.99,10621.9,10685.98,2.2741E8
2010-03-17,1159.94,1169.84,1159.94,1166.21,4.9632E9,0.18,1127.4,1127.8,1121.1,1127.4,86.0,0.18,10686.36,10767.98,10686.36,10733.67,1.9419E8
2010-03-18,1166.13,1167.77,1161.16,1165.83,4.23451E9,0.18,1107.4,1107.4,1107.4,1107.4,54.0,0.18,10733.44,10784.0,10728.15,10779.17,1.5328E8
2010-03-19,1166.68,1169.2,1155.33,1159.9,5.21241E9,0.18,1099.3,1099.3,1099.3,1099.3,71.0,0.18,10780.0,10819.9,10694.22,10741.98,4.3419E8
2010-03-22,1157.25,1167.82,1152.88,1165.81,4.26168E9,0.18,1103.5,1103.5,1103.5,1103.5,16.0,0.18,10741.0,10809.85,10695.13,10785.89,1.572E8
2010-03-23,1166.47,1174.72,1163.83,1174.17,4.41164E9,0.17,1088.6,1092.4,1085.5,1088.6,9.0,0.17,10787.18,10893.89,10784.76,10888.83,1.8914E8
2010-03-24,1172.7,1173.04,1166.01,1167.72,4.70575E9,0.17,1092.7,1092.7,1086.7,1092.7,8.0,0.17,10887.62,10887.84,10825.42,10836.15,1.9557E8
2010-03-25,1170.03,1180.69,1165.09,1165.73,5.6689E9,0.17,1104.2,1104.2,1104.2,1104.2,5.0,0.17,10837.51,10955.48,10834.19,10841.21,2.0033E8
2010-03-26,1167.58,1173.93,1161.48,1166.59,4.70842E9,0.17,1110.3,1110.3,1110.3,1110.3,158733.0,0.17,10841.29,10909.38,10816.43,10850.36,1.7549E8
2010-03-29,1167.71,1174.85,1167.71,1173.22,4.37558E9,0.16,1109.7,1112.9,1101.1,1104.5,56533.0,0.16,10849.23,10916.64,10849.23,10895.86,1.3671E8
2010-03-30,1173.75,1177.83,1168.92,1173.27,4.085E9,0.16,1103.1,1118.7,1102.0,1113.3,5950.0,0.16,10895.02,10940.22,10866.83,10907.42,1.4881E8
2010-03-31,1171.75,1174.56,1165.77,1169.43,4.48434E9,0.09,1125.1,1127.7,1111.3,1125.1,2696.0,0.09,10907.34,10907.42,10832.83,10856.63,1.9706E8
2010-04-01,1171.23,1181.43,1170.69,1178.1,4.00687E9,0.17,1122.3,1133.3,1119.9,1132.9,567.0,0.17,10857.31,10956.39,10857.31,10927.07,1.5952E8
2010-04-05,1178.71,1187.73,1178.71,1187.44,3.88162E9,0.2,1130.8,1138.5,1122.7,1135.1,2490.0,0.2,10927.45,10988.06,10923.97,10973.55,1.3948E8
2010-04-06,1186.01,1191.8,1182.77,1189.44,4.08618E9,0.2,1152.3,1153.0,1132.6,1152.3,1342.0,0.2,10972.49,10987.38,10927.52,10969.99,1.5996E8
2010-04-07,1188.23,1189.6,1177.25,1182.45,5.10143E9,0.19,1152.2,1152.3,1144.0,1152.2,254.0,0.19,10961.95,10962.66,10845.45,10897.52,1.87E8
2010-04-08,1181.75,1188.55,1175.12,1186.44,4.72697E9,0.19,1161.1,1164.8,1150.5,1161.1,505.0,0.19,10896.99,10949.36,10844.09,10927.07,1.5893E8
2010-04-09,1187.47,1194.66,1187.15,1194.37,4.51157E9,0.19,1161.6,1169.0,1154.6,1161.6,483.0,0.19,10926.92,11000.98,10926.92,10997.35,1.5066E8
2010-04-12,1194.94,1199.2,1194.71,1196.48,4.60709E9,0.19,1152.8,1157.0,1145.0,1152.8,278.0,0.19,10996.75,11029.77,10992.21,11005.97,1.5396E8
2010-04-13,1195.94,1199.04,1188.82,1197.3,5.40358E9,0.2,1159.0,1160.6,1151.2,1159.0,162.0,0.2,11006.72,11038.92,10947.77,11019.42,1.8395E8
2010-04-14,1198.69,1210.65,1198.69,1210.65,5.76004E9,0.2,1157.5,1159.8,1151.0,1159.7,179.0,0.2,11020.7,11125.22,11020.63,11123.11,2.2392E8
2010-04-15,1210.77,1213.92,1208.5,1211.67,5.99533E9,0.22,1136.3,1160.0,1130.4,1136.3,483.0,0.22,11122.96,11154.55,11096.2,11144.57,2.0372E8
2010-04-16,1210.17,1210.17,1186.77,1192.13,8.10847E9,0.21,1135.2,1137.1,1124.0,1135.2,145.0,0.21,11143.66,11153.79,10973.92,11018.66,3.7395E8
2010-04-19,1192.06,1197.87,1183.68,1197.52,6.59774E9,0.2,1138.6,1145.8,1136.0,1138.6,80.0,0.2,11018.36,11095.3,10977.85,11092.05,2.1485E8
2010-04-20,1199.04,1208.58,1199.04,1207.17,5.31659E9,0.2,1148.2,1150.0,1138.4,1148.2,68.0,0.2,11093.11,11146.08,11081.47,11117.06,1.7517E8
2010-04-21,1207.16,1210.99,1198.85,1205.94,5.72431E9,0.2,1142.3,1144.0,1133.6,1142.3,213.0,0.2,11116.91,11153.72,11071.34,11124.92,1.8888E8
2010-04-22,1202.52,1210.27,1190.19,1208.67,6.03578E9,0.2,1153.1,1153.1,1153.1,1153.1,40.0,0.2,11119.78,11149.86,11016.4,11134.29,2.147E8
2010-04-23,1207.87,1217.28,1205.1,1217.28,5.32606E9,0.2,1160.1,1160.1,1151.4,1153.5,108.0,0.2,11132.18,11205.64,11105.65,11204.28,2.0738E8
2010-04-26,1217.07,1219.8,1211.07,1212.05,5.64776E9,0.2,1152.8,1170.7,1148.6,1161.7,213.0,0.2,11205.11,11258.01,11187.65,11205.03,1.9192E8
2010-04-27,1209.92,1211.38,1181.62,1183.71,7.45454E9,0.2,1171.3,1171.3,1171.3,1171.3,299.0,0.2,11203.67,11218.86,10973.17,10991.99,2.634E8
2010-04-28,1184.59,1195.05,1181.81,1191.36,6.34231E9,0.2,1168.4,1171.2,1164.0,1168.4,166.0,0.2,10988.87,11078.52,10965.38,11045.27,2.3676E8
2010-04-29,1193.3,1209.36,1193.3,1206.78,6.05941E9,0.19,1180.1,1181.3,1170.0,1180.1,146.0,0.19,11045.64,11197.32,11041.64,11167.32,1.9431E8
2010-04-30,1206.77,1207.99,1186.32,1186.69,6.04826E9,0.2,1178.6,1187.5,1177.3,1182.7,90.0,0.2,11168.23,11197.93,10999.69,11008.61,2.5513E8
2010-05-03,1188.58,1205.13,1188.58,1202.26,4.93805E9,0.2,1168.6,1191.8,1168.3,1168.6,94.0,0.2,11009.6,11177.67,11009.6,11151.83,1.7808E8
2010-05-04,1197.5,1197.5,1168.12,1173.6,6.59472E9,0.21,1174.6,1177.2,1159.2,1174.6,98.0,0.21,11149.48,11149.48,10869.25,10926.77,2.421E8
2010-05-05,1169.24,1175.95,1158.15,1165.87,6.79594E9,0.21,1196.9,1210.6,1175.9,1196.9,79.0,0.21,10918.4,10946.79,10814.84,10866.83,2.1883E8
2010-05-06,1164.38,1167.58,1065.79,1128.15,1.061781E10,0.2,1210.0,1210.8,1194.6,1210.0,112.0,0.2,10868.12,10879.76,9869.62,10520.32,4.5989E8
2010-05-07,1127.04,1135.13,1094.15,1110.88,9.47291E9,0.2,1200.4,1203.8,1189.2,1200.4,118.0,0.2,10519.42,10579.12,10241.23,10380.43,4.2873E8
2010-05-10,1122.27,1163.85,1122.27,1159.73,6.8937E9,0.2,1219.9,1233.5,1201.5,1219.9,201.0,0.2,10386.18,10835.17,10386.03,10785.14,3.1335E8
2010-05-11,1156.39,1170.48,1147.71,1155.79,5.84255E9,0.2,1242.7,1246.5,1227.1,1242.7,213.0,0.2,10780.0,10874.54,10685.38,10748.26,2.2395E8
2010-05-12,1155.43,1172.87,1155.43,1171.67,5.22546E9,0.2,1235.3,1240.0,1228.7,1228.8,37.0,0.2,10742.15,10909.08,10742.15,10896.91,1.9663E8
2010-05-13,1170.04,1173.57,1156.14,1157.44,4.87064E9,0.2,1227.4,1227.4,1227.4,1227.4,99.0,0.2,10896.61,10920.27,10771.69,10782.95,2.0148E8
2010-05-14,1157.19,1157.19,1126.14,1135.68,6.1264E9,0.2,1233.3,1235.9,1225.2,1227.7,49.0,0.2,10780.68,10780.75,10537.25,10620.16,2.565E8
2010-05-17,1136.52,1141.88,1114.96,1136.94,5.92292E9,0.21,1214.3,1216.1,1208.2,1214.3,73.0,0.21,10616.98,10660.97,10436.06,10625.83,2.2191E8
2010-05-18,1138.78,1148.66,1117.2,1120.8,6.17084E9,0.21,1192.6,1192.6,1192.6,1192.6,75.0,0.21,10625.45,10718.86,10482.2,10510.95,2.4637E8
2010-05-19,1119.57,1124.27,1100.66,1115.05,6.7658E9,0.2,1187.8,1191.8,1179.4,1187.8,297.0,0.2,10505.7,10522.52,10324.66,10444.37,2.6634E8
2010-05-20,1107.34,1107.34,1071.58,1071.59,8.32857E9,0.2,1175.7,1175.7,1175.7,1175.7,177.0,0.2,10440.21,10440.21,10065.36,10068.01,3.6035E8
2010-05-21,1067.26,1090.16,1055.9,1087.69,5.45213E9,0.2,1193.8,1193.8,1193.8,1193.8,14.0,0.2,10063.93,10198.53,9918.82,10193.39,4.3822E8
2010-05-24,1084.78,1089.95,1072.7,1073.65,5.22404E9,0.21,1197.8,1200.0,1195.6,1197.8,9.0,0.21,10193.46,10196.41,10052.67,10066.57,2.1143E8
2010-05-25,1067.42,1074.75,1040.78,1074.03,7.32958E9,0.21,1213.3,1213.3,1213.3,1213.3,237497.0,0.21,10061.43,10061.66,9774.48,10043.75,3.1696E8
2010-05-26,1075.51,1090.75,1065.59,1067.95,4.52105E9,0.2,1211.7,1218.5,1205.4,1211.9,109434.0,0.2,10045.11,10179.03,9952.68,9974.45,3.1608E8
2010-05-27,1074.27,1103.52,1074.27,1103.06,5.69846E9,0.2,1210.4,1214.8,1201.1,1212.2,12895.0,0.2,9971.73,10264.2,9971.73,10258.99,2.6477E8
2010-05-28,1102.59,1102.59,1084.78,1089.41,4.87121E9,0.19,1224.8,1228.2,1209.3,1224.8,4547.0,0.19,10258.0,10258.0,10095.9,10136.63,2.4372E8
2010-06-01,1087.3,1094.77,1069.89,1070.71,5.27148E9,0.2,1220.6,1225.8,1213.2,1220.6,2799.0,0.2,10133.94,10218.33,10013.9,10024.02,2.219E8
2010-06-02,1073.01,1098.56,1072.03,1098.38,5.02636E9,0.2,1208.3,1224.0,1201.0,1208.3,1552.0,0.2,10025.61,10254.22,10025.61,10249.54,2.0085E8
2010-06-03,1098.82,1105.67,1091.81,1102.83,4.99597E9,0.19,1207.6,1220.4,1196.9,1216.2,1070.0,0.19,10250.67,10315.21,10175.02,10255.28,1.7687E8
2010-06-04,1098.43,1098.43,1060.5,1064.88,6.18058E9,0.19,1239.3,1244.7,1211.0,1239.3,859.0,0.19,10249.61,10249.69,9889.88,9931.97,2.566E8
2010-06-07,1065.84,1071.36,1049.86,1050.47,5.46756E9,0.19,1241.5,1252.1,1234.1,1244.0,763.0,0.19,9931.75,9982.38,9810.3,9816.49,2.2294E8
2010-06-08,1050.81,1063.15,1042.17,1062.0,6.19275E9,0.19,1237.0,1238.2,1222.0,1228.5,446.0,0.19,9812.94,9953.66,9757.55,9939.98,2.5968E8
2010-06-09,1062.75,1077.74,1052.25,1055.69,5.9832E9,0.18,1232.8,1233.5,1215.1,1220.8,488.0,0.18,9941.57,10065.14,9867.73,9899.25,2.2268E8
2010-06-10,1058.77,1087.85,1058.77,1086.84,5.14478E9,0.18,1228.9,1229.6,1218.0,1228.9,481.0,0.18,9901.67,10185.83,9901.67,10172.53,2.2173E8
2010-06-11,1082.65,1092.25,1077.12,1091.6,4.05928E9,0.18,1223.2,1232.7,1217.7,1223.3,989.0,0.18,10166.78,10215.98,10082.71,10211.07,1.8789E8
2010-06-14,1095.0,1105.91,1089.03,1089.63,4.42583E9,0.18,1222.6,1236.0,1222.4,1233.2,251.0,0.18,10211.83,10328.67,10186.21,10190.89,1.7792E8
2010-06-15,1091.21,1115.59,1091.21,1115.23,4.64449E9,0.19,1229.3,1229.3,1229.3,1229.3,318.0,0.19,10192.4,10408.32,10192.4,10404.77,2.0317E8
2010-06-16,1114.02,1118.74,1107.13,1114.61,5.0026E9,0.19,1233.9,1251.1,1233.9,1247.5,266.0,0.19,10404.24,10429.03,10332.6,10409.46,1.657E8
2010-06-17,1115.98,1117.72,1105.87,1116.04,4.55776E9,0.19,1247.7,1261.5,1242.9,1257.2,130.0,0.19,10409.98,10441.2,10319.22,10434.17,1.8107E8
2010-06-18,1116.16,1121.01,1113.93,1117.51,4.55536E9,0.18,1257.4,1264.8,1232.0,1239.7,219.0,0.18,10435.0,10483.44,10424.49,10450.64,3.3801E8
2010-06-21,1122.79,1131.23,1108.24,1113.2,4.51436E9,0.17,1239.9,1242.8,1232.1,1239.9,172.0,0.17,10452.46,10594.16,10395.55,10442.41,1.6519E8
2010-06-22,1113.9,1118.5,1094.18,1095.31,4.51438E9,0.18,1233.9,1245.1,1226.9,1234.1,100.0,0.18,10441.95,10493.57,10283.4,10293.52,1.7575E8
2010-06-23,1095.57,1099.64,1085.31,1092.04,4.52615E9,0.17,1236.4,1248.1,1230.7,1245.5,253.0,0.17,10293.3,10368.04,10227.24,10298.44,1.951E8
2010-06-24,1090.93,1090.93,1071.6,1073.69,4.81483E9,0.16,1246.7,1256.9,1243.7,1255.8,159.0,0.16,10297.08,10298.06,10128.85,10152.8,2.4444E8
2010-06-25,1075.1,1083.56,1067.89,1076.76,5.12884E9,0.16,1238.2,1238.2,1238.2,1238.2,351.0,0.16,10153.48,10202.91,10081.08,10143.81,4.345E8
2010-06-28,1077.5,1082.6,1071.45,1074.57,3.89641E9,0.17,1242.0,1245.0,1228.5,1242.0,417.0,0.17,10143.05,10201.93,10101.41,10138.52,1.641E8
2010-06-29,1071.1,1071.1,1035.18,1041.24,6.1367E9,0.15,1245.5,1246.2,1236.7,1245.5,73.0,0.15,10135.72,10135.8,9811.92,9870.3,2.905E8
2010-06-30,1040.56,1048.08,1028.33,1030.71,5.06708E9,0.09,1206.3,1242.4,1204.5,1206.3,50.0,0.09,9868.34,9908.92,9753.84,9774.02,2.3509E8
2010-07-01,1031.1,1033.58,1010.91,1027.37,6.43577E9,0.17,1201.4,1211.6,1200.8,1207.4,169.0,0.17,9773.27,9795.48,9621.89,9732.53,2.6282E8
2010-07-02,1027.65,1032.95,1015.93,1022.58,3.9685E9,0.18,1207.3,1211.8,1190.5,1194.8,52.0,0.18,9732.53,9770.87,9614.32,9686.48,1.9957E8
2010-07-06,1028.09,1042.5,1018.35,1028.06,4.69124E9,0.18,1198.6,1198.6,1198.6,1198.6,18.0,0.18,9686.48,9858.13,9659.01,9743.62,2.6102E8
2010-07-07,1028.54,1060.89,1028.54,1060.27,4.93122E9,0.18,1195.8,1203.3,1189.3,1195.8,93.0,0.18,9743.62,10026.6,9736.7,10018.28,2.1956E8
2010-07-08,1062.92,1071.25,1058.24,1070.25,4.54846E9,0.17,1209.6,1213.0,1195.0,1209.6,22.0,0.17,10019.26,10139.86,10019.26,10138.99,1.9221E8
2010-07-09,1070.5,1078.16,1068.1,1077.96,3.50657E9,0.18,1198.5,1198.5,1198.5,1198.5,45.0,0.18,10138.99,10201.77,10118.41,10198.03,1.3481E8
2010-07-12,1077.23,1080.78,1070.45,1078.75,3.42699E9,0.17,1213.3,1217.4,1205.2,1213.3,53.0,0.17,10199.24,10220.28,10146.49,10216.27,1.3149E8
2010-07-13,1080.65,1099.46,1080.65,1095.34,4.64046E9,0.17,1212.0,1213.8,1202.4,1206.8,54.0,0.17,10217.55,10407.82,10217.55,10363.02,1.7904E8
2010-07-14,1095.61,1099.08,1087.68,1095.17,4.52105E9,0.17,1208.1,1208.1,1208.1,1208.1,32.0,0.17,10370.96,10400.1,10303.0,10366.72,2.0853E8
2010-07-15,1094.46,1098.66,1080.53,1096.48,4.55247E9,0.19,1188.0,1188.0,1188.0,1188.0,46.0,0.19,10367.1,10379.74,10240.48,10359.31,2.1E8
2010-07-16,1093.85,1093.85,1063.32,1064.88,5.29735E9,0.19,1181.7,1182.2,1180.0,1181.7,4.0,0.19,10356.2,10356.2,10079.58,10097.9,3.3506E8
2010-07-19,1066.85,1074.7,1061.11,1071.25,4.0895E9,0.19,1191.5,1191.5,1191.5,1191.5,8.0,0.19,10098.12,10187.28,10073.68,10154.43,1.7697E8
2010-07-20,1064.53,1083.94,1056.88,1083.48,4.71328E9,0.18,1191.6,1194.5,1184.1,1191.6,24.0,0.18,10151.48,10236.4,10007.76,10229.96,1.9441E8
2010-07-21,1086.67,1088.96,1065.25,1069.59,4.74718E9,0.18,1195.5,1196.0,1194.4,1195.5,79.0,0.18,10226.02,10265.54,10065.5,10120.53,2.039E8
2010-07-22,1072.14,1097.5,1072.14,1093.67,4.8269E9,0.18,1187.7,1198.6,1187.7,1187.7,32.0,0.18,10121.81,10363.24,10121.81,10322.3,2.0222E8
2010-07-23,1092.17,1103.73,1087.88,1102.66,4.52457E9,0.19,1183.0,1183.0,1183.0,1183.0,37.0,0.19,10321.16,10441.95,10287.48,10424.62,2.0E8
2010-07-26,1102.89,1115.01,1101.3,1115.01,4.00965E9,0.19,1158.0,1158.0,1158.0,1158.0,29.0,0.19,10424.17,10526.79,10414.4,10525.43,1.7882E8
2010-07-27,1117.36,1120.95,1109.78,1113.84,4.72569E9,0.19,1160.4,1160.4,1160.4,1160.4,206828.0,0.19,10525.28,10578.33,10494.86,10537.69,1.8055E8
2010-07-28,1112.84,1114.66,1103.11,1106.13,4.00239E9,0.2,1163.8,1169.2,1158.7,1168.4,54384.0,0.2,10537.01,10548.52,10463.22,10497.88,1.6207E8
2010-07-29,1108.07,1115.9,1092.82,1101.53,4.61242E9,0.19,1168.2,1183.1,1166.0,1181.7,5466.0,0.19,10498.94,10584.99,10387.39,10467.16,2.0211E8
2010-07-30,1098.44,1106.44,1088.01,1101.6,4.00645E9,0.18,1183.4,1191.8,1174.7,1183.4,2504.0,0.18,10465.19,10507.19,10347.5,10465.94,2.0816E8
2010-08-02,1107.53,1127.3,1107.53,1125.86,4.14418E9,0.19,1185.2,1190.5,1180.0,1185.2,598.0,0.19,10468.82,10692.2,10468.59,10674.38,1.6764E8
2010-08-03,1125.34,1125.44,1116.76,1120.46,4.07182E9,0.19,1186.3,1203.0,1186.3,1193.7,1068.0,0.19,10673.92,10676.95,10600.96,10636.38,1.6488E8
2010-08-04,1121.06,1128.75,1119.46,1127.24,4.05785E9,0.19,1197.2,1199.3,1190.0,1197.2,214.0,0.19,10630.2,10702.99,10627.53,10680.43,1.7336E8
2010-08-05,1125.78,1126.56,1118.81,1125.81,3.68556E9,0.19,1203.3,1211.0,1195.3,1203.4,347.0,0.19,10679.67,10679.75,10612.85,10674.98,1.3961E8
2010-08-06,1122.07,1123.06,1107.17,1121.64,3.85789E9,0.18,1205.8,1209.5,1199.8,1200.7,658.0,0.18,10668.55,10668.7,10515.37,10653.56,1.5487E8
2010-08-09,1122.8,1129.24,1120.91,1127.79,3.97936E9,0.18,1196.2,1206.5,1191.0,1196.2,713.0,0.18,10654.62,10719.94,10649.4,10698.75,1.6633E8
2010-08-10,1122.92,1127.16,1111.58,1121.06,3.97936E9,0.18,1197.5,1208.0,1193.0,1197.5,351.0,0.18,10696.63,10700.71,10551.62,10644.25,2.0349E8
2010-08-11,1116.89,1116.89,1088.55,1089.47,4.51186E9,0.17,1214.8,1215.5,1199.0,1214.8,289.0,0.17,10631.82,10631.9,10367.33,10378.83,2.1933E8
2010-08-12,1081.48,1086.72,1076.69,1083.61,4.52105E9,0.18,1214.9,1214.9,1214.9,1214.9,138.0,0.18,10361.58,10361.65,10268.71,10319.95,2.2103E8
2010-08-13,1082.22,1086.25,1079.0,1079.25,3.32889E9,0.19,1224.5,1225.4,1218.0,1224.5,252.0,0.19,10320.33,10354.92,10285.44,10303.15,1.5162E8
2010-08-16,1077.49,1082.62,1069.49,1079.38,3.14245E9,0.2,1226.6,1227.4,1224.0,1226.6,84.0,0.2,10303.07,10333.12,10209.53,10302.01,1.4604E8
2010-08-17,1081.16,1100.14,1081.16,1092.54,3.96821E9,0.2,1229.7,1231.6,1218.0,1229.7,169.0,0.2,10297.63,10480.44,10297.47,10405.85,1.9134E8
2010-08-18,1092.08,1099.77,1085.76,1094.16,3.72426E9,0.19,1233.8,1237.6,1228.8,1233.8,46.0,0.19,10398.59,10472.3,10330.02,10415.54,1.6856E8
2010-08-19,1092.44,1092.44,1070.66,1075.63,4.29054E9,0.19,1227.2,1232.8,1223.0,1227.2,236.0,0.19,10411.15,10411.15,10216.19,10271.21,2.2774E8
2010-08-20,1075.63,1075.63,1063.91,1071.69,3.76157E9,0.2,1226.9,1228.9,1222.9,1226.9,56.0,0.2,10270.98,10270.98,10147.24,10213.62,2.5115E8
2010-08-23,1073.36,1081.58,1067.08,1067.36,3.21095E9,0.19,1231.8,1234.0,1211.5,1231.8,300.0,0.19,10215.51,10304.7,10170.29,10174.41,1.73E8
2010-08-24,1063.2,1063.2,1046.68,1051.87,4.43633E9,0.19,1239.5,1240.7,1230.7,1239.5,298.0,0.19,10173.05,10173.05,9991.18,10040.45,2.2368E8
2010-08-25,1048.98,1059.38,1039.83,1055.33,4.36019E9,0.19,1235.4,1243.3,1235.0,1235.4,104.0,0.19,10040.15,10097.4,9937.98,10060.06,1.8389E8
2010-08-26,1056.28,1061.45,1045.4,1047.22,3.64671E9,0.19,1236.0,1236.0,1236.0,1236.0,573.0,0.19,10059.9,10104.71,9968.1,9985.81,1.7633E8
2010-08-27,1049.27,1065.21,1039.7,1064.59,4.10246E9,0.19,1237.1,1237.9,1234.0,1237.1,128.0,0.19,9982.18,10159.88,9936.62,10150.65,2.0776E8
2010-08-30,1062.9,1064.4,1048.79,1048.92,2.91799E9,0.19,1248.3,1249.4,1233.0,1248.3,124.0,0.19,10145.58,10150.57,10007.68,10009.73,1.5048E8
2010-08-31,1046.88,1055.14,1040.88,1049.33,4.03877E9,0.21,1246.3,1254.3,1243.6,1246.3,41.0,0.21,10006.42,10073.38,9941.84,10014.72,2.5542E8
2010-09-01,1049.72,1081.3,1049.72,1080.29,4.39688E9,0.19,1251.5,1252.5,1246.9,1251.5,100.0,0.19,10016.01,10279.08,10016.01,10269.47,2.0571E8
2010-09-02,1080.66,1090.1,1080.39,1090.1,3.70421E9,0.19,1249.2,1249.2,1240.0,1249.2,3.0,0.19,10270.08,10320.37,10253.96,10320.1,1.4993E8
2010-09-03,1093.61,1105.1,1093.61,1104.51,3.5345E9,0.19,1257.3,1258.0,1255.5,1257.3,7.0,0.19,10321.92,10451.15,10321.84,10447.93,1.686E8
2010-09-07,1102.6,1102.6,1091.15,1091.84,3.10738E9,0.2,1255.6,1260.2,1254.7,1255.6,27.0,0.2,10446.8,10446.8,10332.4,10340.69,1.4904E8
2010-09-08,1092.36,1103.26,1092.36,1098.87,3.22464E9,0.19,1248.9,1256.0,1244.1,1248.9,9.0,0.19,10338.49,10426.7,10335.69,10387.01,1.6676E8
2010-09-09,1101.15,1110.27,1101.15,1104.18,3.38777E9,0.18,1244.5,1244.5,1244.5,1244.5,20.0,0.18,10388.14,10476.62,10386.63,10415.24,1.6359E8
2010-09-10,1104.57,1110.88,1103.92,1109.55,3.06116E9,0.18,1245.1,1245.1,1245.1,1245.1,18.0,0.18,10415.01,10471.28,10403.17,10462.77,1.4032E8
2010-09-13,1113.38,1123.87,1113.38,1121.9,4.52105E9,0.18,1269.7,1272.4,1253.4,1269.7,87.0,0.18,10458.6,10567.59,10458.6,10544.13,1.9072E8
2010-09-14,1121.16,1127.36,1115.58,1121.1,4.52105E9,0.19,1266.6,1269.8,1263.5,1266.7,34.0,0.19,10544.73,10588.32,10499.7,10526.49,1.9241E8
2010-09-15,1119.43,1126.46,1114.63,1125.07,3.36984E9,0.21,1271.9,1275.2,1268.7,1271.9,37.0,0.21,10526.42,10587.8,10480.78,10572.73,1.6742E8
2010-09-16,1123.89,1125.44,1118.88,1124.66,3.36408E9,0.21,1275.6,1279.6,1273.8,1275.6,54.0,0.21,10571.75,10603.69,10522.48,10594.83,1.703E8
2010-09-17,1126.39,1131.47,1122.43,1125.59,4.08614E9,0.21,1279.0,1282.0,1279.0,1279.0,27.0,0.21,10595.55,10650.16,10567.36,10607.85,3.6723E8
2010-09-20,1126.57,1144.86,1126.57,1142.71,3.36408E9,0.21,1272.4,1289.8,1271.8,1272.4,56.0,0.21,10608.08,10774.13,10608.08,10753.62,1.5712E8
2010-09-21,1142.82,1148.59,1136.22,1139.78,4.17566E9,0.2,1290.2,1290.2,1290.2,1290.2,17.0,0.2,10753.39,10833.39,10717.74,10761.03,1.8674E8
2010-09-22,1139.49,1144.38,1131.58,1134.28,3.91107E9,0.21,1294.3,1294.3,1289.4,1294.3,45.0,0.21,10761.11,10805.38,10708.4,10739.31,1.6859E8
2010-09-23,1131.1,1136.77,1122.79,1124.83,3.84785E9,0.2,1296.0,1297.4,1294.2,1296.0,37.0,0.2,10738.48,10761.94,10640.92,10662.42,1.5683E8
2010-09-24,1131.69,1148.9,1131.69,1148.67,4.12395E9,0.21,1296.7,1296.7,1296.7,1296.7,67.0,0.21,10664.39,10865.78,10664.31,10860.26,1.7927E8
2010-09-27,1148.64,1149.92,1142.0,1142.16,3.58786E9,0.19,1287.5,1308.6,1287.5,1306.6,25190.0,0.19,10860.03,10873.2,10809.62,10812.04,1.4391E8
2010-09-28,1142.31,1150.0,1132.09,1147.7,4.02584E9,0.19,1309.4,1312.5,1305.0,1308.5,6745.0,0.19,10809.17,10886.21,10728.64,10858.14,1.6711E8
2010-09-29,1146.75,1148.63,1140.26,1144.73,3.99028E9,0.19,1307.2,1315.2,1295.7,1307.8,579.0,0.19,10857.98,10869.26,10798.88,10835.28,1.5883E8
2010-09-30,1145.97,1157.16,1136.08,1141.2,4.28416E9,0.15,1309.0,1320.0,1309.0,1316.1,153.0,0.15,10836.04,10948.88,10745.44,10788.05,2.1454E8
2010-10-01,1143.49,1150.3,1139.42,1146.24,4.29891E9,0.2,1318.3,1319.1,1312.0,1315.4,95.0,0.2,10789.72,10866.54,10780.64,10829.68,1.6189E8
2010-10-04,1144.96,1148.16,1131.87,1137.03,3.60411E9,0.2,1312.9,1341.1,1312.9,1338.9,197.0,0.2,10828.85,10853.71,10711.12,10751.27,1.6037E8
2010-10-05,1140.68,1162.76,1140.68,1160.75,4.06884E9,0.2,1339.1,1349.0,1339.0,1346.4,215.0,0.2,10752.78,10965.61,10752.63,10944.72,2.1624E8
2010-10-06,1159.81,1162.33,1154.85,1159.97,4.07316E9,0.19,1347.9,1363.0,1325.7,1333.9,261.0,0.19,10936.79,10974.16,10918.57,10967.65,1.6344E8
